id,name,info
8711,کمال خالق پناه,
34101,آرمین دارابی نژاد,آرمین دارابی‌نژاد (زاده ۸ بهمن ۱۳۷۴) پژوهشگر ادبیات انگلیسی و مترجم ایرانی است. او تحصیلات خود را در رشتۀ زبان و ادبیات انگلیسی گذراند و در سال ۱۴۰۱، رسالۀ خود را با نام «بررسی مفهوم مجازِ میلِ ژک‌ لکان در شعر تَیهستانِ تی. اس. الیوت و اشعار ۱۹۲۰ تا ۱۹۳۰ او» در دانشگاه تهران دفاع و مدرک فوق لیسانس خود را در این رشته دریافت کرد.از او تا به حال دو اثرِ ترجمه به نام‌های «دوزخ» اثر آگوست استریندبرگ در نشر گویا و «پنج درس در تئوری روان‌کاوی ژک لکان» اثر خوان‌-دیوید نازیو در نشر نگاه چاپ شده‌اند و آثار دیگری همچون «روان‌کاوی بر تخت» اثر خوان‌-دیوید نازیو را در نشر دمان و «ترسیمۀ میل مازوخیستیکِ» ژک لکان اثر رولف نمیتز را در فصل‍نامۀ سخن سیاووشان در دست چاپ دارد.
45773,نصراله پورمحمدی املشی,نصراله پورمحمدی املشی دانشیار گروه تاریخ، دانشگاه بین المللی امام خمینی (ره) و نویسنده ایرانی متولد سال 1346 می باشد.
29703,شیما شریعت,شیما شریعت مترجم ایرانی است. جنگ بزرگ خانه درختی و ساسی و بوبا از ترجمه های ایشان است. ایشان متولد سال 1365 می باشد.
5288,زهره جمشیدی کیا,
15196,مهناز کاظمی,
21385,زهرا گودرزی,زهرا گودرزی متولد سال 1370، نویسنده ایرانی است.
24909,هادی دهقانی یزدلی,
5272,امیرهوشنگ ابتهاج,"امیر هوشنگ ابتهاج روز یکشنبه ۶ اسفند ۱۳۰۶ در رشت متولد شد. پدرش آقاخان ابتهاج از مردان سرشناس رشت و مدتی رئیس بیمارستان پورسینای این شهر بود. برادران ابتهاج «غلامحسین ابتهاج و ابوالحسن ابتهاج» عموهای او بودند. هوشنگ ابتهاج دوره تحصیلات دبستان را در رشت و دبیرستان را در تهران گذراند و در همین دوران اولین دفتر شعر خود را به نام نخستین نغمه ها منتشر کرد.
ابتهاج در جوانی دلباخته دختری ارمنی
 به نام [گالیا] شد که در رشت ساکن بود و این عشق دوران جوانی دست مایه 
اشعار عاشقانه ای شد که در آن ایام سرود. بعدها که ایران غرق خون ریزی و 
جنگ و بحران شد، ابتهاج شعری به نام کاروان (دیرست گالیا…) با اشاره 
به همان روابط عاشقانه اش در گیرودار مسائل سیاسی سرود.ابتهاج مدتی به عنوان مدیر کل شرکت دولتی سیمان تهران به کار اشتغال داشت."
33260,محسن نوبخت,
12560,اکبر بهداروند,اکبر بهداروند از پدر و مادري بختياري و از ايل هفت لنگ در بهار 1329 در شهرستان انديمشک، که در زمان تولد ايشان قصبه اي کوچک بود، متولد شد. پدرش کار فني راه آهن بود و مادرش خانه دار. تحصيلات ابتدايي را در دبستان هاي سعدي، شاه پدر و داريوش انديمشک سپري کرد و تحصيلات دبيرستاني را در دبيرستان هاي شاپور و مولوي انديمشک و پهلوي سابق دزفول به اتمام رساند و بعد به سربازي رفت و در آن دوره سپاهي دانش شد. در محروم ترين منطقه ايران يعني بخش بشاگرد از توابع ميناب، جنوب استان هرمزگان، مشغول به خدمت آب و بابا شد که نه آن منطقه آب داشت و نه نان و باباها هم براي امرار معاش زندگي براي شيخ نشين هاي عربي کار مي کردند. بعد از اتمام خدمت سربازي در دانش سراي تربيت دبير آبادان در رشته ادبيات قبول شد و بعد از اين دوره براي تدريس عازم شهرش انديمشک شد و به مدت 13 سال در مدارس انديمشک به تدريس پرداخت. سال65 دچار بيماري شد و بعد از خاتمه دفاع مقدس از انديمشک به شهرستان کرج اعزام شد که دوباره روز از نو و روزي ازنو،درس شروع شد و ادامه تحصيل در رشته ادبيات فارسي. بهداروند در سال65 همکاري ادبي خود را با حوزه هنري در تهران شروع کرد و هم چنين در روزنامه اطلاعات و کيهان و کيهان فرهنگي مشغول به کار شد. سال ها در حوزه کارشناسي شهر با مطبوعات و ناشران کار کرد. داراي يک پسر31 ساله، مهندس عمران و دو دختر 26و24ساله که دختر بزرگش به خانه بخت رفته است و پسرش هم داماد شده و دختر کوچکش در رشته کارشناسي ارشد ترجمه زبان انگليسي ادامه تحصيل مي دهد. همسر ايشان از هم شاگردي هاي دوران تحصيل ايشان هستند که به اتفاق بازنشسته شده اند. ساکن کرج است و فعلاً هم در کيهان فرهنگي مشغول خدمت است.
47975,مهرداد واشقانی فراهانی,مهرداد واشقانی فراهانی دانشجوی دوره دکتری مطالعات ترجمه در دانشگاه لایپزیک آلمان است و مقاطع کارشناسی و کارشناسی ارشد خود را در رشته ترجمه به ترتیب از دانشگاه های اصفهان و علوم- تحقیقات تهران کسب کرده است. عمده علایق تحقیقاتی او در زمینه زبان شناسی پیکره ایی و مطالعات ترجمه پیکره-محور است.
34228,محمدحسین حسینی,سید محمدحسین حسینی نویسنده، منتقد و پژوهشگر ادبیات داستانی، متولد سال ۶۵ در تهران است و تاکنون دوره‌های مختلف داستان‌نویسی را در دانشگاه و موسسات فرهنگی ومحل انجمن برگزار کرده است. وی همچنین از سال ۹۷ با تاسیس انجمن ادبی سیمین دوره‌های متعدد داستان‌نویسی را در سراسر کشور برگزار کرده و نقد و پژوهش‌های متعددی در حوزه فرهنگ از او در مطبوعات وخبرگزاری ها منتشر شده است.
50869,لادن اعتضادی,لادن اعتضادی عضو هیأت علمی دانشکده معماری و شهرسازی شهید بهشتی بود.
43995,عباس احمد وند,عباس احمدوند متولد سال 1352، دانشیار تاریخ وتمدن ملل اسلامی گروه تاریخ تمدن اسلامی و فقه سیاسی، دانشکده الهیات و ادیان دانشگاه شهید بهشتی می باشد.
19589,رویا گذشتی,
19417,شرمین یاشار,شرمین یاشار معروف به مادر بازیگر در رسانه های اجتماعی ، در سال 1982 در برلین ، پایتخت آلمان متولد شد. او که از کودکی به ادبیات علاقه داشت ، در رشته ی زبان و ادبیات ترکی از دانشکده ادبیات دانشگاه سلیمان دمیرل فارغ التحصیل شد.
33798,زهرا صلاحی,زهرا صلاحی مترجم ایرانی متولد سال 1376 می باشد.
27760,مریم محمودی مهر,
68573,اعظم سادات صالحی,
7055,رینولد الین نیکلسون,رینولد الین نیکلسون (به انگلیسی: Reynold Alleyne Nicholson) خاورشناس و اسلام شناس انگلیسی، شارح و مترجم آثار عرفانی فارسی و اسلامی به زبان انگلیسی است.
3576,مریم مویدپور,
2517,فرامرز سلیمانی,فرامرز سلیمانی شاعر، مترجم، روزنامه نگار، ناشر و ویراستار ادبی ایرانی بود. از او به عنوان بنیانگذار خیزش شعری جریان موج سوم در ایران یاد می شود.فرامرز سلیمانی در ۳ آبان ۱۳۱۹ در ساری زاده شد. او تحصیلات مقدماتی خود را در مدارس «هدایت»، «نواب»، «پهلوی» و «نمونه» ساری به پایان برد، سپس به تهران آمد و در مدرسهٔ «هدف» تهران تحصیل کرد. او دانش آموختهٔ دانشگاه علوم پزشکی تهران بود و دکترای تخصصی خود را از آمریکا گرفت. مدرسهٔ پزشکی کوه سینا، نیویورک و دانشگاه هانمن فیلادلفیا مکان هایی بودند که وی در آن ها به ادامهٔ تحصیل پرداخت. او تخصص خود را در رشتهٔ بی هوشی و جراحی زنان، زایمان و نازایی (به انگلیسی: Obstetrician-Gynecologist and OB. Anesthesiologist) دریافت کرد او همچنین فوق تخصص بیهوشی مامایی داشت.پیش از انقلاب ۱۳۵۷ ایران، او از جمله شاعرانی بود که در کنار پرویز اسلامپور (شاعر موج نو و شعر حجم)، احمدرضا چه کنی (شاعر موج نو و شعر حجم)، همایونتاج طباطبایی، مینا دستغیب، آذر مطلق فرد و مهین خدیوی در شعر ناب از آنان نام برده می شد.در دوره ای که پس از انقلاب جریان های ادبی دوباره به راه افتاد، سه شنبه ها همراه عده ای از دوستان در زیرزمین کتاب فروشی بوک شاپ دور هم جمع می شدند. گروه سه شنبه شب ها که سلیمانی در کنار محمد مختاری، جواد مجابی، کاظم سادات اشکوری، عمران صلاحی، عظیم خلیلی و علی دهباشی اعضای آن بودند گروه چهارشنبه شب ها را تشکیل داند که در آن رضا براهنی، نصرت کریمی، بهروز دولت آبادی، امیرحسین آریان پور شاعران و نویسندگان جوان تری مثل احمد محیط حضور داشتند.به عنوان فرزند طبیعت و پیرو نزدیک نیما یوشیج، اشعار او بسیار شخصی و نوستالژیک بود.فرامرز سلیمانی تا پیش از مرگش، سردبیر انتشارات کتاب موج، سردبیر مجلهٔ بین المللی نوشتا و مدیر مسوول نامهٔ IAMA، بولتن دوزبانهٔ انجمن پزشکی ایرانی-امریکایی بود. همچنین سلیمانی عضو و مشاور مرکز بین المللی زندگی نامه ها، عضو کتابخانه بین المللی شعر و انجمن جهانی سردبیران پزشکی بوده است. او بیش از ۶۰ عنوان کتاب و یک هزار مقاله به زبان های فارسی، انگلیسی و دیگر زبان ها منتشر کرده بود.سلیمانی در نشریات بسیاری در ایران ویراستار بود. او تا پیش از فوتش سردبیر نشریهٔ کتاب موج در ویرجینیای آمریکا بوده است.سلیمانی در ۴ دی ۱۳۹۴ درگذشت.
55998,غزل برهانی,غزل برهانی متولد اردیبهشت 1360 خورشیدی شعر گفتن را از 11سالگی با سرودن شعری برای معلم خود در سال آخر دبستان شروع کرد. نامی که پدر و مادر بر او گذاشتند (آسیه) بود و همیشه معنای اسم اش(زن غمگین) او را می آزرد. سالها بعد در سن 15 سالگی نام هنری غزل را برای خویش انتخاب کرد که در اسناد رسمی اش هم ثبت شد. غزل برهانی اکنون شعر را بدون قافیه دنبال می کند و ترجمه ی شعر یکی دیگر از علایق اوست.
51305,مرجان السادات نعمتی پور,مرجان السادات نعمتی پور، متولد 1356 ،  دانشیار دانشکده معماری و شهرسازی، دانشگاه شهید بهشتی، تهران است.
48515,مهرنوش جعفرنادری,مهرنوش جعفرنادری متولد 1340 است.
33917,ماندانا گرشاسبی,
35511,مینا اسکندری,مینا اسکندری مترجم ایرانی متولد سال 1380 می باشد.
24148,نیکی فرخوی,
4183,عطیه بنی اسدی,
45057,شهناز محمدی,شهناز محمدی مترجم ایرانی متولد سال 1349 می باشد.
21393,حمیدرضا رضایی,
68429,سیمین دخت فناییان,
3595,عدنان غریفی,سید عدنان غریفی، داستان‌نویس، شاعر و مترجم، 12 خرداد ۱۳۲۳ در خانواده‌ای مذهبی در خرمشهر به دنیا آمد. تحصیلات مقدماتی را در زادگاه‌اش گذراند. سپس وارد دانشکده نفت آبادان شد و چون همه دروس به زبان انگلیسی درس داده می‌شد خواه‌ناخواه با زبان و ادبیات انگلیسی خو گرفت. او از نویسندگان نوگرای دهه‌های 40 و 50 است و به همراه نویسندگان دیگری از جمله ناصر تقوایی، احمد محمود، احمد آقایی، منصور خاکسار، پرویز مسجدی، حسین رحمت، علی گل‌زاده، مسعود میناوی، ناصر مؤذن، محمد ایوبی، پرویز زاهدی، نسیم خاکسار و بهرام حیدری مکتب داستان‌نویسی جنوب را شکل داد.
32411,شیما حاجی حسینی,شیما حاجی حسینی مترجم ایرانی متولد سال 1363 می باشد.
20170,علیرضا امیرقاسمی,
9829,شادی جاجرمی زاده,
21259,شورا منزوی,
31754,حسین عباسی,حسین عباسی متولد سال 1358، نویسنده ایرانی می باشد.
3811,سارا نجم آبادی,
41227,آزاده حضرت,آزاده حضرت مترجم ایرانی متولد سال 1343 می باشد.
22887,محسن نمازی,
10162,شیرزاد گلشاهی کریم,
1099,منوچهر انور,منوچهر انور (متولد ۱۳۰۷ در تهران) کارگردان، نویسنده، ویراستار، گوینده و مترجم؛ فارغ التحصیل آکادمی سلطنتی هنرهای دراماتیک انگلستان است. وی فعالیت هنری را در لندن(سال ۱۳۳۲) به عنوان نویسنده، بازیگر و گوینده در رادیو فارسی بی بی سی آغاز کرد.سال ۱۳۳۷ پس از بازگشت به ایران، وارد موسسهٔ انتشارات فرانکلین شد؛ در آنجا حرفهٔ ویراستاری را پایه گذاری کرد و تا ۱۳۴۱ سرویراستار فرانکلین بود. انور پس از پیوستن به گروه هنر ملی و تدریس در دانشگاه به طور عمده فعالیت گویندگی و نویسندگی متن آنونس فیلم ها را شروع کرد. مهم ترین آثار هنری او فیلم مستند نیشدارو محصول سال ۱۳۴۳ و نسخهٔ سینمایی نمایش نامه مشهور بیژن مفید یعنی شهر قصه است که فیلمنامهٔ آن در سال ۱۳۵۲ توسط منوچهر انور و بیژن مفید نوشته شد و انور آن را کارگردانی کرد. نمایش شهر قصهیکی از محبوب ترین آثار هنری در تاریخ معاصر ایران محسوب می شود.تألیف ها و ترجمه هااز سال ۱۳۳۹: کار در «دائرةالمعارف فارسی» همکاری نزدیک با دکتر «محمود مصاحب»، با تألیف و ترجمهٔ مدخل های مربوط به نقاشی، معماری، هنرهای زیبا و صنایع سنتی ایران و تعدادی مباحث هنری دیگر، برای دائرةالمعارف؛ که این همکاری تا زمان چاپ آن ادامه داشت.۱۳۷۰: پختستانمنوچهر انور در سال ۱۳۷۰ داستان Flatland اثر ادوین ابوت نویسنده انگلیسی را با عنوان پختستان ترجمه کرده است.۱۳۸۵: عروسکخانهمنوچهر انور در سال ۱۳۸۵ نمایش نامه A Doll's House اثر هنریک ایبسن شاعر، نمایش نامه نویس و درام نویس نروژی را با عنوان عروسکخانه ترجمه کرده است. وی در این کتاب ابتدا به شرح مفصلی دربارهٔ هنریک ایبسن می پردازد و نیز در مقاله ای دیگر، اشاراتی به چالش های ترجمه می کند.۱۳۹۶: اردک وحشیمنوچهر انور در سال ۱۳۹۶ نمایش نامه The Wild Duck اثر هنریک ایبسن شاعر، نمایش نامه نویس و درام نویس نروژی را با عنوان اردک وحشی ترجمه کرده است. انور در ابتدای این کتاب مقدمه مفصلی بنام «دربارهٔ اردک وحشی» در دو بخش: ۱- «تبار اردک وحشی» و ۲- «زبان اردک وحشی» نوشته است.تألیف کتابهای «زبان زنده»، «ملانصرالدین» و «چکامه در تعریف شعر» همراه با سی دی صوتی.ترجمهٔ کتاب «ماجراهای پینوکیو» اثر کارلو کولودی، با همکاری «ایرج انور»، همراه با مقدمه ای مفصّل، نوشتهٔ «منوچهر انور».
22458,عیسی بهنام,
37610,نگار نصیری,نگار نصیری مترجم ایرانی متولد سال 1362 می باشد.
19878,فرناز فرشاد,
13163,پئریکا گلیاری,
8214,سردار محمدی,سردار محمدی متولد سال 1361، نویسنده و مترجم ایرانی می باشد.
2832,مهدی فاتحی,مهدی فاتحی، نویسنده و مترجم، در سال ۱۳۵۶ در آبادان به دنیا آمد. کار در بخش ادبی و سینمایی روزنامه‌ها و نشریات را در سال ۱۳۸۲ آغاز کرد و در سال ۱۳۸۴ اولین مجموعه داستان او با عنوان «شلیک به پیانیست» منتشر شد. او برای داستان «زنی که کنار خیابان ایستاده بود» برنده‌ی تندیس جایزه‌ی هشتمین دوره‌ی جایزه‌ی ادبی صادق هدایت در سال ۱۳۸۸ شد.
17628,یاسر افتخار,
11372,ندا لهردی,
3109,اکرم علیزاده,
11567,راوید خانلری,
17548,سیروس ابراهیم زاده,سیروس ابراهیم‌زاده زاده ۱۳۱۶ در اردبیل ، بازیگر سینما، تلویزیون و تئاتر ایران است. او دارای مدرک فوق لیسانس تئاتر از انگلستان است. او فعالیتش را از سال ۱۳۴۶ در تلویزیون و رادیو شروع کرد. بازی در فیلم حسن کچل به کارگردانی علی حاتمی نخستین تجربه سینمایی اوست. از جمله فعالیت‌های وی در تئاتر می‌توان به نمایش‌های «اتللو»، «جعفر خان از فرنگ برگشته»، «ملیحه» و … اشاره کرد.
30556,حامد وحدتی نسب,حامد وحدتی‎نسب، متولد ۱۳۵۲ دارای دکترای انسان‎شناسی پیش از تاریخ از دانشگاه ایالتی آریزونا و پسادکترا از دانشگاه آلبرتای کانادا در باستانشناسی مولكولی است. وی استادیار گروه باستانشناسی دانشگاه تربیت مدرس، استاد و پژوهشگر مدعو در دانشگاه آكسفورد و همچنین نایب‌رییس انجمن علمی باستانشناسی ایران است. وحدتی‌نسب تاكنون بیش از ۴۰ مقاله علمی به زبا‎ن‎های فارسی و انگلیسی نوشته است.
7682,حسین زمانی مقدم,
53450,ناصر مومنی,ناصر مومنی مترجم ایرانی متولد سال 1347 می باشد.
19346,شهرزاد صدر,
29288,مهدی فدایی مهربانی,مهدی فدایی مهربانی نویسنده و پژوهشگر ایرانی حوزه فلسفه، عرفان و فلسفه سیاسی است. مهربانی هم‌اکنون عضو هیئت علمی گروه علوم سیاسی دانشگاه تهران است. او متولد ۲۸ شهریور 1361 در شهرری است. فدایی مهربانی برگزیدهٔ جشنواره فارابی و کتاب سال جمهوری اسلامی ایران است. از وی تاکنون آثاری نظیر «پیدایی اندیشه سیاسی عرفانی در ایران» (نشر نی)، «ایستادن در آنسوی مرگ: پاسخ‌های کربن به هایدگر از منظر فلسفهٔ شیعی» (نشر نی)، «حکمت، معرفت و سیاست در ایران»(نشر نی) و «چه باشد آنچه خوانندش سیاست؟»(نشر فلات) منتشر شده‌است. مهربانی از سال ۲۰۱۷ تا ۲۰۱۸ به عنوان پژوهشگر مهمان دانشگاه استونی بروک نیویورک بوده است.
47188,مرتضی منصف,مرتضی منصف مترجم ایرانی متولد سال 1375 می باشد.
9865,مزدا صدری افشار,
27482,صدیقه فرهادی,صدیقه فرهادی مترجم ایرانی متولد سال 1365 می باشد.
11196,یوسف اباذری,یوسف‌علی اباذری معروف به یوسف اباذری (زادهٔ ۱۳۳۱) جامعه‌شناس ایرانی و دانشیار بازنشستهٔ گروه جامعه‌شناسی دانشگاه تهران است. وی مدرک کارشناسی را در رشته ارتباطات در سال ۱۳۵۲، کارشناسی ارشد و دکتری را در رشته جامعه‌شناسی و به ترتیب در سال‌های ۱۳۶۷ و ۱۳۷۴ از دانشگاه تهران گرفته‌است. عنوان رساله وی در دوره کارشناسی ارشد رابطه دین با فلسفه و جامعه‌شناسی و در دوره دکتری خرد جامعه‌شناسی است.او بیش از ۲۰ سال است در دانشگاه تهران تدریس می‌کند. اباذری تاکنون چندین مقالهٔ علمی منتشر کرده و پیش از این، ضمن عضویت در شورای نویسندگان مجلهٔ ارغنون، سردبیریِ مجلهٔ نامه علوم اجتماعی را به‌عهده داشته‌است. او در نظریه ادبی و جامعه‌شناسی ادبیات تخصص دارد و مدتی دربارهٔ آثار فرمالیسم روسی، همچون آرای میخائیل باختین و تأثیر فلسفه بر ادبیات پژوهش کرده‌است.
34382,فریماه بیابانی,"فریماه بیابانی متولد سال ۱۳۷۰ نویسنده و پژوهشگر در حوزه های تخصصی آموزش ابتدایی آزمون‌ها و تمرین‌ها, آموزش ابتدایی راهنمای اموزشی, آموزش ابتدایی کتابهای درسی راهنمای اموزشی است."
56432,زهرا السادات عمرانی,
30117,سجاد کبگانی,
11349,امین علیزاده,
18457,محمود عابدی,محمود عابدی (زاده ۱۳۲۳، چادگان) عضو هیئت علمی گروه زبان و ادبیات فارسی دانشگاه خوارزمی و عضو پیوستهٔ فرهنگستان زبان و ادب فارسی است. همچنین مدیر گروه تصحیح متون فرهنگستان ادب و زبان فارسی است. وی برندهٔ دو دورهٔ جایزهٔ کتاب سال جمهوری اسلامی ایران برای تصحیح کتاب نفحات‌الانس و کشف‌المحجوب شده‌است.
52097,مازیار حبیبی پیرکوهی,
9629,سحرالسادات رخصت پناه,
11118,رویا روحانیان,
19954,نیره طالب زاده,
40765,علیرضا متین نیا,علیرضا متین نیا هستم، متولد 1363 بیرجند، ساکن مشهد. کارشناس ارشد حقوق بین الملل و کارشناس مترجمی زبان انگلیسی و حقوق...
7273,لیلا رضایی,
4697,محمد چرمشیر,محمد چرمشیر، نمایشنامه نویس، دراماتورژ و مدرس دانشگاه، متولد ۱۳۳۹ در تهران است. چرم شیر، بیش از پنجاه نمایشنامه ی‌چاپ شده دارد و تعداد زیادی نمایشنامه منتشر نشده.نمایشنامه های محمد چرمشیر، به زبان های انگلیسی، آلمانی، فرانسوی و …ترجمه شده است و آثارش علاوه بر ایران، در انگلستان، آمریکا، آلمان، فرانسه، هند، ایتالیا و بنگلادش به اجرا رفته است.از جمله نمایش نامه های منتشر شده‌ی چرمشیر می توان به پروانه و یوغ، روایت عاشقانه ای از مرگ در ماه اردیبهشت، همه چیز میگذرد تو نمیگذری، کبوتری ناگهان، حقایقی درباره‌ی یک‌ماهی مرده و… اشاره کرد.
36112,مجتبی شریعتی نیاسر,مجتبی شریعتی نیاسر (۱۳۳۴ در کاشان) استاد پردیس دانشکده‌های فنی دانشگاه تهران، معاون سابق آموزشی وزارت علوم، تحقیقات و فناوری ایران در دولت روحانی، رئیس دانشکده مهندسی شیمی دانشگاه تهران و عضو هیئت موسسین موسسه آموزش عالی سینا می‌باشد. وی سابقه ریاست دانشگاه کاشان بین سال‌های ۱۳۷۷ تا ۱۳۸۱ بوده‌است و بعد از آن در دانشکده فنی فومن دانشگاه تهران سابقه ریاست دارد. دکتر شریعتی نیاسر دارای کارشناسی مهندسی شیمی از دانشگاه کاردیف انگلستان و کارشناسی ارشد و دکترای مهندسی شیمی از دانشگاه منچستر انگلستان می‌باشد. با آغاز بکار دولت یازدهم و سرپرستی جعفر توفیقی، شریعتی نیاسر از گزینه‌های معاونت آموزشی وزارت علوم بود. بعد از آنکه استعفای جعفر میلی منفرد مورد موافقت محمد فرهادی قرار گرفت، در ۴ دی ۹۳ شریعتی نیاسر به عنوان معاون آموزشی وزارت علوم منسوب شد. وی برادر زاده حسن شریعتی نیاسر عضو جامعه مدرسین حوزه علمیه قم و نماینده مردم اصفهان در مجلس خبرگان رهبری است.
54649,محمد مهدی نجفی,محمد مهدی نجفی نویسنده ایرانی متولد سال 1325 می باشد.
4420,احسان چادگانی,دانش آموخته زبان و ادبیات انگلیسی از دانشگاه تهران. کارشناس ارشد ترجمه زبان انگلیسی از دانشگاه علامه طباطبایی
18145,حسین علیرضایی,
32372,محمدحسن نجفی,محمدحسن نجفی متولد سال 1358، شاعر معاصر می باشد.
38963,سحر سیفی اعلا,
29013,مسعود آریایی نیا,
20497,شیوا فرهمندراد,
3852,محمدرضا سحابی,
3257,بیتا حکمی,
35436,مصطفی قائم پناه,
6659,هاشم پوریامهر,
16408,مصطفی عابدینی فر,
10446,مهدی فیضی,
7266,سیمین صالح,سیمین صالح مترجم ایرانی متولد سال 1338 می باشد.
45348,نیلوفر قدیری,نیلوفر قدیری مترجم ایرانی متولد سال 1357 می باشد.
1060,نازیلا محبی,
523,فهیمه توزنده جانی,
10519,فاطمه حسن پور,فاطمه حسن‌پور متولد سال 1332 نویسنده داستان های ایرانی می باشد.
32831,ناهید وکیل,
5292,محبوبه افشاری,
39591,جهانپور ملکی,
21593,مریم تقی پور,
2898,شهاب حاجی زاده,
47133,منصور نصیری,منصور نصیری متولد ۱۳۵۲است.
53650,روح الله رجبی,روح الله رجبی مترجم ایرانی می باشد.
11980,حسین سلیمی,"حسین سلیمی (زاده ۱۳۴۲ شیراز) نویسنده، پژوهشگر، مدرس دانشگاه و مدیر ارشد اجرایی ایرانی است، که هم‌اکنون بعنوان رئیس دانشگاه علامه طباطبایی فعالیت می‌کند. حسین سلیمی پس از اتمام تحصیلات ابتدایی و متوسطه، دیپلم علوم انسانی را از دبیرستان منتظری اخذ کرد. مدتی به فراگیری دروس حوزوی و فلسفه مشغول بود. پس از بازگشایی دانشگاه‌ها در سال ۱۳۶۲ وارد رشته علوم سیاسی در دانشگاه تهران شده و بلافاصله در دوره کارشناسی ارشد روابط بین‌الملل در همان دانشگاه ادامه تحصیل داد. در سال ۱۳۷۲ در دوره دکتری روابط بین‌الملل دانشگاه تربیت مدرس پذیرفته شده و به اخذ درجه دکتری نائل آمد.با آغاز کار دولت یازدهم جمهوری اسلامی ایران، و انتصاب جعفر توفیقی به عنوان سرپرست وزارت علوم، تحقیقات و فناوری، خیل عظیمی از درخواست‌های دانشجویان و اساتید دانشگاه‌ها به وزارت علوم ارسال گردید. یکی از عمده‌ترین مسائل مطرح شده در این نامه‌ها، درخواست برکناری صدرالدین شریعتی از ریاست دانشگاه علامه طباطبایی بود. منتقدان معتقد بودند در دوران ریاست وی تندروی‌های شدیدی صورت گرفته و تعداد زیادی از اساتید و دانشجویان از دانشگاه اخراج شده‌اند. نهایتاً در ۱۱ شهریور ۱۳۹۲، جعفر توفیقی، طی حکمی حسین سلیمی را به عنوان سرپرست جدید دانشگاه علامه طباطبایی تعیین نمود. انتصاب سلیمی موجی از خرسندی را در میان دانشجویان و اساتید ایجاد کرد و در مراسم معارفه سلیمی، تعداد زیادی از دانشجویان شعار ""توفیقی توقیقی حمایت حمایت""، "" توفیقی متشکریم""، "" روحانی متشکریم"" سردادند و پلاکاردهایی در دست داشتند که بر روی آنها نوشته شده بود: "" دانشگاه زنده است""،""دانشجو ذلت نمی‌پذیرد"". در حاشیه این مراسم، سرود معروف «یار دبستانی من» یکصدا توسط دانشجویان خوانده شد. شریعتی، رئیس پیشین دانشگاه علامه در این مراسم شرکت نکرد."
28180,فرید وکیل زاده,
4052,مرسده خدیور محسنی,
35731,حسین محمدی (جغرافیا),حسین محمدی متولد سال 1336، استاد دانشکده جغرافیا بخش جغرافیای طبیعی | جغرافیای طبیعی(اقلیم) دانشگاه تهران می باشد.
41574,اسفندیار غفاری نسب,
16266,حسین خندق آبادی,
2528,فرشید آذرنگ,
32707,حسین جمالی,
14401,نسرین یزدانفر,
67757,هادی بزدی ثانی,هادی بزدی ثانی مترجم اهل ایران است.
21575,محمد رضا اوحدی,
22276,میثم میرهادی,
17958,پرویز جلالیان شیرین,
18235,فرزانه حاج خلیلی,
19907,فریدالدین سلیمانی,
2598,داوود دانشور,«داوود دانشور» نویسنده کارگردان و بازیگر و مترجم، متولد سال 1330 تهران، فارغ التحصیل تئاتر که اهالی تئاتر او را بیشتر به عنوان پژوهشگر آثار تحقیقی و مترجم نویسنده های مطرح و یا کمتر شناخته شده تئاتر می شناسند. آخرین نمایش داوود دانشور در مقام مترجم و کارگردان نمایش «چکامه رستاخیز» نوشته آرتور میلر بود که در سال 1392 در مجموعه تئاتر شهر اجرا شد.
14380,قاسم کاکایی,قاسم کاکایی ، متولد ۱۳۳۶ در شیراز، روحانی و عرفان‌پژوه ایرانی و استاد فلسفه و عرفان اسلامی دانشگاه شیراز است. کاکایی تدریس در دانشگاه شیراز و دوره‌های فشرده‌ی آموزشی در دانشگاه نورث کارولینا آمریکا و پاراماندینا جاکارتا را در رزومه‌ی خود دارد. از گرایش‌های پژوهشی او می‌توان به عرفان اسلامی، عرفان تطبیقی، فلسفه و کلام اسلامی و کلام تطبیقی اشاره کرد. او در سال ٥٥ ابتدا برای تحصیل در کارشناسی مهندسی برق وارد دانشگاه شیراز شد. سپس رشته‌ی الهیات و معارف اسلامی را در دانشگاه قم ادامه داد. او دکترای فلسفه و حکمت خود را از دانشگاه تربیت مدرس اخذ کرد. وی با توصیه‌ٔ حسنعلی نجابت تحصیلات حوزوری در حوزه علمیه شیراز و حوزه‌ علمیه قم را ادامه داد.
21562,لیلا محقق,لیلا محقق نویسنده و روانشناس ایرانی متولد 1353 می باشد.
44115,عبدالله فاضلی,عبدالله فاضلی مترجم ایرانی متولد سال 1362 می باشد.
7759,نرجس زندی,نرجس زندی متولد سال 1344، نویسنده و مترجم ایرانی می باشد.
20070,معصومه انصاری,
44134,ریحانه یوسفی,ریحانه یوسفی(1367) مترجم
10195,نوشین سلیمانی,نوشین سلیمانی مترجم ایرانی متولد سال 1369 می باشد. ایشان ضو انجمن صنفی مترجمان تهران می باشد.
31255,علی عبدالهی,
